gene_id,transcript_id,transcript_position,label
ENSG00000198886,ENST00000361381,710,0
ENSG00000263465,ENST00000587424,863,1
ENSG00000185721,ENST00000331457,1030,0
ENSG00000167747,ENST00000641834,1259,1
ENSG00000173156,ENST00000308831,873,1
ENSG00000166986,ENST00000262027,706,0
ENSG00000102804,ENST00000261489,639,1
ENSG00000111642,ENST00000544484,5282,0
ENSG00000145919,ENST00000311086,1106,1
ENSG00000198843,ENST00000471696,528,0
ENSG00000142864,ENST00000370995,1414,1
ENSG00000175931,ENST00000319380,4051,0
ENSG00000176393,ENST00000295640,514,0
ENSG00000204628,ENST00000507756,492,0
ENSG00000198356,ENST00000357332,785,0
ENSG00000090686,ENST00000308271,3294,0
ENSG00000115484,ENST00000544079,1254,0
ENSG00000198900,ENST00000361337,377,0
ENSG00000113575,ENST00000481195,1838,0
ENSG00000115677,ENST00000310931,1170,0
ENSG00000142634,ENST00000375980,897,1
ENSG00000180198,ENST00000373833,2113,1
ENSG00000138801,ENST00000265174,1553,0
ENSG00000104904,ENST00000581150,875,0
ENSG00000091527,ENST00000264993,1676,0
ENSG00000116685,ENST00000376572,1468,1
ENSG00000123992,ENST00000273075,642,0
ENSG00000169718,ENST00000306796,1223,0
ENSG00000101188,ENST00000370501,2616,1
ENSG00000108256,ENST00000225388,3064,0
ENSG00000148671,ENST00000561504,223,1
ENSG00000181817,ENST00000315732,234,0
ENSG00000118046,ENST00000326873,1925,1
ENSG00000072042,ENST00000381346,1854,0
ENSG00000104783,ENST00000262888,1786,1
ENSG00000117528,ENST00000370214,917,0
ENSG00000198728,ENST00000361198,1687,0
ENSG00000112855,ENST00000230771,1573,0
ENSG00000163956,ENST00000500728,1363,1
ENSG00000127824,ENST00000248437,1348,1
ENSG00000126581,ENST00000361523,1543,0
ENSG00000165526,ENST00000298317,1156,1
ENSG00000116285,ENST00000377482,838,1
ENSG00000150991,ENST00000339647,679,1
ENSG00000143621,ENST00000361891,1375,1
ENSG00000154237,ENST00000526457,9646,0
ENSG00000141526,ENST00000581287,3637,1
ENSG00000090013,ENST00000263368,429,1
ENSG00000007376,ENST00000007264,1066,1
ENSG00000144867,ENST00000466490,1069,1
ENSG00000150991,ENST00000339647,736,1
ENSG00000135404,ENST00000257857,688,0
ENSG00000119326,ENST00000374595,2017,0
ENSG00000186283,ENST00000367627,1731,0
ENSG00000137962,ENST00000260526,3427,1
ENSG00000122545,ENST00000399034,1926,0
ENSG00000213246,ENST00000225504,585,1
ENSG00000127184,ENST00000247655,416,0
ENSG00000011304,ENST00000394601,2878,0
ENSG00000183735,ENST00000331710,3120,0
ENSG00000198730,ENST00000361367,3659,0
ENSG00000254087,ENST00000520220,2608,0
ENSG00000131016,ENST00000402676,4202,1
ENSG00000164885,ENST00000485972,866,0
ENSG00000003056,ENST00000000412,2440,1
ENSG00000125871,ENST00000377710,620,0
ENSG00000090054,ENST00000262554,1475,1
ENSG00000130706,ENST00000491935,1424,0
ENSG00000084234,ENST00000263574,2494,1
ENSG00000274950,ENST00000616877,483,0
ENSG00000206418,ENST00000329286,1714,0
ENSG00000100316,ENST00000465618,2060,0
ENSG00000165175,ENST00000614558,2855,1
ENSG00000136875,ENST00000374199,1990,0
ENSG00000182718,ENST00000421017,448,0
ENSG00000125166,ENST00000245206,1123,0
ENSG00000280789,ENST00000320330,1421,1
ENSG00000082516,ENST00000285873,4679,1
ENSG00000170759,ENST00000302418,2919,0
ENSG00000168288,ENST00000303319,1061,0
ENSG00000136718,ENST00000460766,1260,0
ENSG00000239789,ENST00000285298,605,1
ENSG00000159720,ENST00000290949,575,0
ENSG00000116685,ENST00000376572,547,1
ENSG00000150991,ENST00000339647,1765,1
ENSG00000152082,ENST00000409255,338,0
ENSG00000121579,ENST00000240922,2352,0
ENSG00000154582,ENST00000518127,261,0
ENSG00000079999,ENST00000393623,2191,1
ENSG00000100764,ENST00000261303,1024,0
ENSG00000138180,ENST00000371485,1813,0
ENSG00000169021,ENST00000304863,1251,1
ENSG00000179403,ENST00000476993,2046,1
ENSG00000111639,ENST00000543164,659,0
ENSG00000179218,ENST00000316448,1415,1
ENSG00000100575,ENST00000395159,333,0
ENSG00000125648,ENST00000301454,1773,1
ENSG00000005022,ENST00000317881,426,1
ENSG00000130382,ENST00000252674,4337,1
ENSG00000117411,ENST00000372324,1527,1
ENSG00000125991,ENST00000348547,837,0
ENSG00000181467,ENST00000323534,917,1
ENSG00000143420,ENST00000369014,165,0
ENSG00000163597,ENST00000493536,441,1
ENSG00000170759,ENST00000302418,5671,0
ENSG00000213719,ENST00000375784,1005,1
ENSG00000100316,ENST00000465618,969,1
ENSG00000130821,ENST00000253122,1977,0
ENSG00000136718,ENST00000460766,1098,1
ENSG00000172380,ENST00000370982,3512,0
ENSG00000174243,ENST00000308025,1318,0
ENSG00000103257,ENST00000261622,3695,1
ENSG00000164163,ENST00000296577,2921,0
ENSG00000100316,ENST00000401609,1004,1
ENSG00000089063,ENST00000342308,1238,0
ENSG00000124795,ENST00000397239,340,0
ENSG00000099995,ENST00000215793,2213,0
ENSG00000214114,ENST00000397572,1540,0
ENSG00000168159,ENST00000305943,1604,1
ENSG00000196305,ENST00000375643,1261,0
ENSG00000144063,ENST00000272462,2708,0
ENSG00000083845,ENST00000598495,691,0
ENSG00000186591,ENST00000355621,861,0
ENSG00000198917,ENST00000361256,753,0
ENSG00000214706,ENST00000417626,1273,0
ENSG00000111237,ENST00000360579,199,0
ENSG00000074695,ENST00000251047,5489,0
ENSG00000145391,ENST00000274031,5890,0
ENSG00000158042,ENST00000288937,711,1
ENSG00000128050,ENST00000264221,3061,0
ENSG00000014216,ENST00000524773,2844,1
ENSG00000165389,ENST00000298130,1039,0
ENSG00000163933,ENST00000296292,1749,0
ENSG00000205250,ENST00000379378,1310,1
ENSG00000070010,ENST00000263202,654,0
ENSG00000204628,ENST00000507756,386,1
ENSG00000196154,ENST00000368716,347,0
ENSG00000186298,ENST00000335007,813,0
ENSG00000108055,ENST00000361804,2613,0
ENSG00000241945,ENST00000291576,2942,1
ENSG00000143384,ENST00000369026,1409,1
ENSG00000167325,ENST00000532170,1427,0
ENSG00000139644,ENST00000423828,2879,0
ENSG00000118246,ENST00000236980,2368,0
ENSG00000102804,ENST00000261489,694,1
ENSG00000177542,ENST00000628067,2431,0
ENSG00000168496,ENST00000305885,2125,1
ENSG00000167112,ENST00000372890,1388,1
ENSG00000002587,ENST00000002596,1343,1
ENSG00000105058,ENST00000263384,1227,1
ENSG00000174437,ENST00000377685,3932,0
ENSG00000153037,ENST00000505459,143,0
ENSG00000168118,ENST00000366690,1332,0
ENSG00000112312,ENST00000230056,802,0
ENSG00000108826,ENST00000503633,538,0
ENSG00000168385,ENST00000360051,1867,0
ENSG00000104549,ENST00000265896,756,1
ENSG00000164934,ENST00000297579,2046,0
ENSG00000164251,ENST00000296677,1066,1
ENSG00000167977,ENST00000301738,1510,1
ENSG00000129968,ENST00000292577,1453,1
ENSG00000116237,ENST00000489498,2075,1
ENSG00000124882,ENST00000244869,169,0
ENSG00000141526,ENST00000581287,4007,1
ENSG00000101193,ENST00000266069,929,1
ENSG00000144381,ENST00000345042,1871,1
ENSG00000139289,ENST00000266671,4122,0
ENSG00000109332,ENST00000394804,817,0
ENSG00000002834,ENST00000318008,3848,0
ENSG00000171867,ENST00000379440,381,1
ENSG00000136450,ENST00000582730,2435,0
ENSG00000215301,ENST00000399959,4026,0
ENSG00000205609,ENST00000398944,2391,0
ENSG00000083857,ENST00000441802,13477,1
ENSG00000197457,ENST00000370053,1138,1
ENSG00000179409,ENST00000319004,487,1
ENSG00000168385,ENST00000360051,1904,0
ENSG00000136156,ENST00000378565,908,0
ENSG00000129250,ENST00000320785,1876,0
ENSG00000176731,ENST00000619594,284,0
ENSG00000280987,ENST00000394800,2478,0
ENSG00000005884,ENST00000505306,5035,1
ENSG00000177700,ENST00000322028,500,1
ENSG00000090861,ENST00000261772,3133,1
ENSG00000136950,ENST00000353214,1705,1
ENSG00000090273,ENST00000321265,1775,0
ENSG00000165661,ENST00000358701,3969,0
ENSG00000175602,ENST00000312579,1477,1
ENSG00000171604,ENST00000302517,1607,1
ENSG00000102753,ENST00000261667,2861,0
ENSG00000196072,ENST00000370372,636,1
ENSG00000161036,ENST00000292616,2115,0
ENSG00000196305,ENST00000375643,1733,0
ENSG00000114391,ENST00000394077,423,0
ENSG00000013588,ENST00000014914,1935,1
ENSG00000009307,ENST00000358528,3869,0
ENSG00000139921,ENST00000457354,237,0
ENSG00000160410,ENST00000291842,1226,0
ENSG00000189060,ENST00000340857,1224,1
ENSG00000197170,ENST00000356126,1400,1
ENSG00000112742,ENST00000369798,2833,0
ENSG00000126945,ENST00000316594,1405,0
ENSG00000132676,ENST00000343043,1397,0
ENSG00000254093,ENST00000314787,389,0
ENSG00000116863,ENST00000373178,1237,1
ENSG00000138363,ENST00000443953,1737,0
ENSG00000213551,ENST00000372950,2644,0
ENSG00000108679,ENST00000262776,2062,1
ENSG00000104738,ENST00000262105,948,0
ENSG00000105655,ENST00000338128,1193,0
ENSG00000072210,ENST00000581518,1487,0
ENSG00000146007,ENST00000274712,1542,0
ENSG00000149932,ENST00000279396,362,0
ENSG00000105974,ENST00000393467,1340,0
ENSG00000136830,ENST00000373314,3466,1
ENSG00000091527,ENST00000264993,2203,0
ENSG00000165527,ENST00000298316,1184,1
ENSG00000073578,ENST00000264932,2130,0
ENSG00000140105,ENST00000355338,2254,0
ENSG00000185551,ENST00000394166,2775,1
ENSG00000177697,ENST00000322008,1247,1
ENSG00000153187,ENST00000444376,2691,1
ENSG00000136997,ENST00000621592,2042,1
ENSG00000182511,ENST00000328850,2708,1
ENSG00000073111,ENST00000265056,3054,1
ENSG00000102317,ENST00000376759,1016,0
ENSG00000052344,ENST00000317508,1149,0
ENSG00000120992,ENST00000316963,463,0
ENSG00000153786,ENST00000313732,1984,0
ENSG00000105976,ENST00000397752,6186,1
ENSG00000134590,ENST00000257013,805,1
ENSG00000058262,ENST00000243253,1628,1
ENSG00000077147,ENST00000371142,1939,0
ENSG00000104131,ENST00000261868,1746,0
ENSG00000161526,ENST00000584667,491,0
ENSG00000118640,ENST00000409760,529,0
ENSG00000143486,ENST00000271764,1235,0
ENSG00000122359,ENST00000438331,1996,1
ENSG00000146731,ENST00000275603,2039,0
ENSG00000179051,ENST00000375436,2854,1
ENSG00000112118,ENST00000616552,2936,0
ENSG00000188986,ENST00000343053,2480,0
ENSG00000132676,ENST00000343043,1484,1
ENSG00000136891,ENST00000374902,2725,0
ENSG00000138363,ENST00000236959,1407,0
ENSG00000165802,ENST00000265663,2188,0
ENSG00000115677,ENST00000391976,4352,1
ENSG00000179409,ENST00000319004,645,0
ENSG00000196305,ENST00000375643,1558,0
ENSG00000165175,ENST00000336949,1330,1
ENSG00000155660,ENST00000286091,2070,1
ENSG00000153574,ENST00000283646,344,0
ENSG00000134049,ENST00000256433,379,0
ENSG00000137845,ENST00000260408,4507,0
ENSG00000105329,ENST00000221930,359,1
ENSG00000184007,ENST00000529477,139,0
ENSG00000103257,ENST00000261622,2223,1
ENSG00000205250,ENST00000567007,1856,1
ENSG00000175582,ENST00000310653,2240,0
ENSG00000163811,ENST00000407426,2177,1
ENSG00000128626,ENST00000308018,1143,1
ENSG00000010244,ENST00000394670,1003,0
ENSG00000175756,ENST00000338370,680,1
ENSG00000144034,ENST00000318190,143,0
ENSG00000117691,ENST00000366988,520,0
ENSG00000136448,ENST00000258960,1624,1
ENSG00000109971,ENST00000227378,2001,1
ENSG00000125968,ENST00000376112,453,1
ENSG00000114125,ENST00000273480,451,1
ENSG00000141526,ENST00000617373,1813,1
ENSG00000100138,ENST00000355257,1340,1
ENSG00000010292,ENST00000315579,4805,0
ENSG00000129562,ENST00000250498,487,0
ENSG00000111605,ENST00000435070,1856,1
ENSG00000137124,ENST00000377698,2111,1
ENSG00000146963,ENST00000619796,640,0
ENSG00000173744,ENST00000310078,876,0
ENSG00000002587,ENST00000002596,1779,1
ENSG00000079459,ENST00000220584,1004,0
ENSG00000122565,ENST00000396386,1659,0
ENSG00000065427,ENST00000319410,1108,0
ENSG00000170606,ENST00000304858,1371,0
ENSG00000139644,ENST00000423828,2243,0
ENSG00000260032,ENST00000565493,3862,0
ENSG00000088448,ENST00000267339,2263,0
ENSG00000064601,ENST00000372484,2074,0
ENSG00000149823,ENST00000279281,1735,1
ENSG00000146072,ENST00000296861,3401,0
ENSG00000119705,ENST00000557342,206,0
ENSG00000002549,ENST00000226299,1874,0
ENSG00000112118,ENST00000616552,2783,1
ENSG00000093010,ENST00000361682,1352,0
ENSG00000182149,ENST00000378799,932,0
ENSG00000156970,ENST00000287598,2769,0
ENSG00000063660,ENST00000264039,1957,1
ENSG00000121621,ENST00000263181,1883,0
ENSG00000104529,ENST00000395119,1104,0
ENSG00000104549,ENST00000265896,152,0
ENSG00000234327,ENST00000413077,195,0
ENSG00000143761,ENST00000541182,1816,0
ENSG00000103257,ENST00000261622,4002,1
ENSG00000142192,ENST00000346798,1782,0
ENSG00000112787,ENST00000434748,4224,1
ENSG00000120705,ENST00000360541,1649,1
ENSG00000140941,ENST00000268607,1373,0
ENSG00000205937,ENST00000566458,1657,0
ENSG00000131143,ENST00000253452,551,1
ENSG00000140575,ENST00000268182,4368,0
ENSG00000143149,ENST00000354775,1310,0
ENSG00000276043,ENST00000612630,3418,1
ENSG00000196531,ENST00000393891,386,0
ENSG00000140157,ENST00000337451,1861,0
ENSG00000120875,ENST00000240100,1081,1
ENSG00000115216,ENST00000233557,2122,0
ENSG00000100401,ENST00000405486,2536,1
ENSG00000137207,ENST00000372422,1413,1
ENSG00000006118,ENST00000005286,3163,1
ENSG00000217555,ENST00000264001,455,0
ENSG00000071655,ENST00000590550,2420,1
ENSG00000142230,ENST00000270225,257,0
ENSG00000049130,ENST00000378535,1157,1
ENSG00000021355,ENST00000380739,977,1
ENSG00000004142,ENST00000540200,1654,1
ENSG00000143753,ENST00000323699,1634,0
ENSG00000139233,ENST00000266604,299,0
ENSG00000105701,ENST00000608443,342,1
ENSG00000120438,ENST00000321394,160,0
ENSG00000110880,ENST00000261401,1861,0
ENSG00000141367,ENST00000269122,3282,0
ENSG00000173156,ENST00000308831,538,0
ENSG00000101158,ENST00000602795,2127,1
ENSG00000185624,ENST00000415593,752,1
ENSG00000169738,ENST00000579334,564,1
ENSG00000120694,ENST00000320027,601,0
ENSG00000103266,ENST00000219548,1287,1
ENSG00000164967,ENST00000378959,728,1
ENSG00000244187,ENST00000290079,521,0
ENSG00000112304,ENST00000537591,167,1
ENSG00000115524,ENST00000335508,758,0
ENSG00000106009,ENST00000340611,2190,0
ENSG00000132507,ENST00000571955,587,0
ENSG00000070669,ENST00000394308,1816,1
ENSG00000078668,ENST00000022615,384,0
ENSG00000106009,ENST00000340611,2670,0
ENSG00000179115,ENST00000588025,1946,0
ENSG00000178096,ENST00000369152,557,1
ENSG00000170515,ENST00000303305,333,1
ENSG00000103121,ENST00000570195,546,0
ENSG00000164944,ENST00000297591,5042,0
ENSG00000144354,ENST00000306721,2294,0
ENSG00000054116,ENST00000616395,789,0
ENSG00000100075,ENST00000215882,1603,0
ENSG00000165527,ENST00000298316,812,1
ENSG00000100994,ENST00000216962,3545,1
ENSG00000150093,ENST00000302278,1286,0
ENSG00000142541,ENST00000488946,1892,1
ENSG00000182952,ENST00000377575,574,1
ENSG00000131016,ENST00000402676,5137,1
ENSG00000186298,ENST00000335007,1522,0
ENSG00000100297,ENST00000216122,882,0
ENSG00000063660,ENST00000264039,2558,1
ENSG00000184363,ENST00000331563,2138,0
ENSG00000155090,ENST00000285407,1633,0
ENSG00000102144,ENST00000373316,750,0
ENSG00000164163,ENST00000296577,3516,0
ENSG00000080824,ENST00000216281,398,0
ENSG00000078140,ENST00000261427,4417,0
ENSG00000173726,ENST00000366607,1081,0
ENSG00000131236,ENST00000372797,1398,0
ENSG00000009307,ENST00000358528,3998,0
ENSG00000149136,ENST00000278412,1316,0
ENSG00000009844,ENST00000367630,140,0
ENSG00000115310,ENST00000357732,284,0
ENSG00000184254,ENST00000329841,2693,0
ENSG00000130066,ENST00000379270,915,0
ENSG00000136930,ENST00000259457,837,1
ENSG00000186298,ENST00000335007,1703,0
ENSG00000171135,ENST00000307768,680,1
ENSG00000188290,ENST00000428771,958,1
ENSG00000168175,ENST00000395468,1351,0
ENSG00000111640,ENST00000396861,676,0
ENSG00000151239,ENST00000552521,2514,0
ENSG00000188529,ENST00000344989,1718,0
ENSG00000145741,ENST00000514360,245,0
ENSG00000167508,ENST00000301012,568,0
ENSG00000159593,ENST00000290810,1320,0
ENSG00000254087,ENST00000520220,2080,1
ENSG00000213782,ENST00000358007,1470,1
ENSG00000101255,ENST00000217233,1631,1
ENSG00000167996,ENST00000273550,585,1
ENSG00000204628,ENST00000508682,808,1
ENSG00000178307,ENST00000577419,726,1
ENSG00000067225,ENST00000319622,1149,1
ENSG00000232388,ENST00000435844,416,1
ENSG00000116044,ENST00000397062,601,0
ENSG00000100410,ENST00000216252,564,1
ENSG00000197223,ENST00000355848,299,0
ENSG00000124762,ENST00000405375,419,1
ENSG00000119335,ENST00000372692,1368,1
ENSG00000164924,ENST00000395957,2025,0
ENSG00000155876,ENST00000380527,833,0
ENSG00000183624,ENST00000383463,1160,1
ENSG00000114867,ENST00000346169,4878,0
ENSG00000186193,ENST00000409687,1534,0
ENSG00000186660,ENST00000316059,3745,0
ENSG00000090863,ENST00000422840,4407,1
ENSG00000138069,ENST00000409784,87,0
ENSG00000188486,ENST00000530167,1239,1
ENSG00000177971,ENST00000403490,1154,1
ENSG00000186480,ENST00000340368,1097,0
ENSG00000116863,ENST00000373178,1285,0
ENSG00000142684,ENST00000374266,556,1
ENSG00000168496,ENST00000305885,1949,1
ENSG00000008283,ENST00000360793,2861,1
ENSG00000123989,ENST00000243776,2116,1
ENSG00000162368,ENST00000371873,842,0
ENSG00000105364,ENST00000253099,1116,1
ENSG00000105373,ENST00000246802,1281,0
ENSG00000008394,ENST00000396210,276,0
ENSG00000103257,ENST00000565644,3448,1
ENSG00000168374,ENST00000303436,910,0
ENSG00000082898,ENST00000401558,3522,0
ENSG00000025772,ENST00000372813,1707,0
ENSG00000177666,ENST00000336615,740,0
ENSG00000223367,ENST00000457341,283,0
ENSG00000166181,ENST00000378852,3417,0
ENSG00000084733,ENST00000264710,2587,0
ENSG00000103549,ENST00000493683,4005,1
ENSG00000002587,ENST00000002596,1950,1
ENSG00000010244,ENST00000394670,1756,0
ENSG00000129250,ENST00000320785,2770,1
ENSG00000072310,ENST00000395751,4465,1
ENSG00000176108,ENST00000325167,1455,1
ENSG00000142541,ENST00000477613,709,1
ENSG00000109084,ENST00000226230,980,0
ENSG00000099817,ENST00000615234,791,1
ENSG00000183010,ENST00000619204,1131,1
ENSG00000177426,ENST00000343820,1438,1
ENSG00000099194,ENST00000370355,3625,1
ENSG00000179041,ENST00000320270,1395,1
ENSG00000058262,ENST00000243253,2575,1
ENSG00000101361,ENST00000466447,1006,1
ENSG00000156261,ENST00000286788,1366,0
ENSG00000084463,ENST00000261167,386,0
ENSG00000117394,ENST00000426263,660,0
ENSG00000105655,ENST00000577916,1601,0
ENSG00000169895,ENST00000380155,478,0
ENSG00000198492,ENST00000373812,631,1
ENSG00000274474,ENST00000616643,1794,0
ENSG00000104969,ENST00000221566,1744,1
ENSG00000136485,ENST00000431926,263,1
ENSG00000167325,ENST00000300738,287,0
ENSG00000121579,ENST00000240922,782,0
ENSG00000165688,ENST00000371717,1745,1
ENSG00000108559,ENST00000573584,1218,0
ENSG00000128272,ENST00000396680,323,1
ENSG00000116161,ENST00000613570,990,0
ENSG00000164754,ENST00000297338,1668,0
ENSG00000124588,ENST00000380455,813,0
ENSG00000103257,ENST00000565644,2805,1
ENSG00000168283,ENST00000376663,2314,0
ENSG00000108384,ENST00000337432,1023,0
ENSG00000131016,ENST00000354675,5513,1
ENSG00000100030,ENST00000215832,3629,0
ENSG00000103035,ENST00000568717,864,1
ENSG00000149257,ENST00000533603,1783,1
ENSG00000183010,ENST00000403172,1510,1
ENSG00000149923,ENST00000566749,1232,1
ENSG00000065150,ENST00000357602,2782,0
ENSG00000011304,ENST00000635647,2944,0
ENSG00000100836,ENST00000216727,1353,0
ENSG00000198056,ENST00000552590,604,0
ENSG00000101447,ENST00000619850,1581,1
ENSG00000101189,ENST00000370487,1183,1
ENSG00000224156,ENST00000421473,1875,0
ENSG00000167526,ENST00000567815,687,1
ENSG00000015479,ENST00000394805,1594,0
ENSG00000152234,ENST00000282050,1411,0
ENSG00000274950,ENST00000616536,542,0
ENSG00000100722,ENST00000251038,2356,0
ENSG00000181788,ENST00000312960,1306,1
ENSG00000127824,ENST00000248437,925,1
ENSG00000108588,ENST00000225726,861,0
ENSG00000176890,ENST00000323274,646,0
ENSG00000042753,ENST00000263270,693,1
ENSG00000119705,ENST00000613856,256,0
ENSG00000136986,ENST00000259512,1138,0
ENSG00000003056,ENST00000000412,1638,0
ENSG00000065135,ENST00000369851,1343,1
ENSG00000129559,ENST00000250495,349,0
ENSG00000084463,ENST00000261167,2106,1
ENSG00000112578,ENST00000230340,840,0
ENSG00000143162,ENST00000370509,1336,0
ENSG00000106682,ENST00000265753,735,0
ENSG00000223367,ENST00000490380,285,0
ENSG00000128059,ENST00000264220,2345,0
ENSG00000067334,ENST00000436063,1289,0
ENSG00000100889,ENST00000216780,2216,1
ENSG00000111640,ENST00000229239,1247,0
ENSG00000136003,ENST00000311893,202,0
ENSG00000074071,ENST00000397375,702,1
ENSG00000108588,ENST00000225726,812,0
ENSG00000129353,ENST00000586078,2828,1
ENSG00000160014,ENST00000291295,1221,1
ENSG00000119718,ENST00000266126,731,0
ENSG00000168003,ENST00000535296,1711,1
ENSG00000153037,ENST00000505459,692,1
ENSG00000139343,ENST00000266735,267,0
ENSG00000135624,ENST00000258091,564,0
ENSG00000155463,ENST00000604262,1080,0
ENSG00000105849,ENST00000222567,3417,0
ENSG00000281221,ENST00000629210,138,0
ENSG00000138434,ENST00000431877,3778,0
ENSG00000120265,ENST00000464889,1106,0
ENSG00000177889,ENST00000318066,594,0
ENSG00000111321,ENST00000228918,1816,1
ENSG00000187840,ENST00000338825,761,1
ENSG00000172053,ENST00000306125,2548,0
ENSG00000004487,ENST00000356634,2892,1
ENSG00000111667,ENST00000229268,374,0
ENSG00000160679,ENST00000368694,1157,1
ENSG00000089157,ENST00000228306,334,0
ENSG00000103549,ENST00000493683,3194,1
ENSG00000107651,ENST00000369075,862,0
ENSG00000160213,ENST00000640406,678,0
ENSG00000137947,ENST00000370500,976,0
ENSG00000116221,ENST00000360840,960,0
ENSG00000127483,ENST00000312239,1916,1
ENSG00000090060,ENST00000216277,2855,0
ENSG00000090520,ENST00000265028,1313,0
ENSG00000130811,ENST00000253108,344,0
ENSG00000108671,ENST00000261712,2564,0
ENSG00000165916,ENST00000602866,1002,0
ENSG00000169750,ENST00000580965,403,0
ENSG00000037474,ENST00000264670,2489,1
ENSG00000183207,ENST00000596247,373,0
ENSG00000122140,ENST00000371785,1261,1
ENSG00000044574,ENST00000324460,2102,1
ENSG00000188229,ENST00000604929,973,1
ENSG00000160710,ENST00000368471,5214,0
ENSG00000155959,ENST00000286428,978,0
ENSG00000160789,ENST00000368300,482,1
ENSG00000174231,ENST00000572621,7164,0
ENSG00000136720,ENST00000259241,3750,0
ENSG00000123737,ENST00000379663,919,0
ENSG00000167996,ENST00000534180,620,1
ENSG00000158747,ENST00000375136,844,1
ENSG00000037897,ENST00000324871,1696,0
ENSG00000213246,ENST00000225504,701,1
ENSG00000165916,ENST00000619920,227,1
ENSG00000121390,ENST00000338910,1149,0
ENSG00000137161,ENST00000372836,1514,1
ENSG00000184840,ENST00000332598,821,1
ENSG00000164758,ENST00000297347,291,0
ENSG00000189171,ENST00000476133,579,0
ENSG00000167112,ENST00000372890,1517,1
ENSG00000136270,ENST00000258770,2036,1
ENSG00000035687,ENST00000366535,1307,0
ENSG00000165280,ENST00000358901,2711,0
ENSG00000128595,ENST00000249364,1524,0
ENSG00000053372,ENST00000330263,1022,1
ENSG00000242114,ENST00000266263,1091,1
ENSG00000101188,ENST00000370501,3279,1
ENSG00000151729,ENST00000281456,1064,0
ENSG00000174444,ENST00000307961,849,1
ENSG00000150093,ENST00000302278,1113,0
ENSG00000067225,ENST00000449901,2054,0
ENSG00000168476,ENST00000306306,301,1
ENSG00000135069,ENST00000376588,1317,0
ENSG00000112118,ENST00000229854,2662,1
ENSG00000100811,ENST00000262238,957,0
ENSG00000137692,ENST00000260247,65,0
ENSG00000100865,ENST00000559514,683,0
ENSG00000142937,ENST00000396651,176,0
ENSG00000142002,ENST00000262960,3781,0
ENSG00000136997,ENST00000621592,484,0
ENSG00000178307,ENST00000577419,807,1
ENSG00000185803,ENST00000532887,1913,1
ENSG00000006327,ENST00000326577,733,1
ENSG00000119541,ENST00000238497,2493,0
ENSG00000101557,ENST00000261601,346,0
ENSG00000185813,ENST00000538936,1271,1
ENSG00000049449,ENST00000054950,2031,0
ENSG00000168615,ENST00000487273,1095,0
ENSG00000122565,ENST00000409747,841,0
ENSG00000116044,ENST00000397062,2514,0
ENSG00000136908,ENST00000314392,1073,0
ENSG00000204673,ENST00000391835,1775,0
ENSG00000088930,ENST00000377191,3041,0
ENSG00000108654,ENST00000581230,2993,1
ENSG00000125755,ENST00000245934,3842,0
ENSG00000063244,ENST00000450554,2619,0
ENSG00000071894,ENST00000616140,2940,0
ENSG00000122140,ENST00000241600,1221,1
ENSG00000142541,ENST00000624069,928,1
ENSG00000196924,ENST00000420627,7820,1
ENSG00000130382,ENST00000252674,3497,0
ENSG00000119669,ENST00000238647,2147,1
ENSG00000106052,ENST00000396319,1645,0
ENSG00000116237,ENST00000489498,2434,1
ENSG00000172301,ENST00000496655,210,0
ENSG00000160877,ENST00000292431,4260,0
ENSG00000130202,ENST00000252485,1957,1
ENSG00000138750,ENST00000264883,313,0
ENSG00000165609,ENST00000491614,1067,0
ENSG00000184182,ENST00000272930,808,0
ENSG00000171824,ENST00000376936,1571,0
ENSG00000104312,ENST00000220751,1713,1
ENSG00000160606,ENST00000292090,911,1
ENSG00000167553,ENST00000301072,1283,0
ENSG00000131669,ENST00000375446,805,1
ENSG00000179051,ENST00000375436,3707,0
ENSG00000172239,ENST00000306846,1060,0
ENSG00000000003,ENST00000373020,940,0
ENSG00000113161,ENST00000287936,2580,0
ENSG00000172239,ENST00000306846,555,0
ENSG00000137575,ENST00000260130,438,0
ENSG00000213563,ENST00000524821,1784,1
ENSG00000113460,ENST00000336767,970,0
ENSG00000235657,ENST00000438861,366,0
ENSG00000139318,ENST00000279488,1019,1
ENSG00000163191,ENST00000271638,301,0
ENSG00000145907,ENST00000356245,1030,0
ENSG00000080824,ENST00000216281,2310,0
ENSG00000004142,ENST00000540200,1703,1
ENSG00000142627,ENST00000358432,3046,1
ENSG00000128989,ENST00000566423,5071,0
ENSG00000053371,ENST00000235835,721,0
ENSG00000104687,ENST00000221130,1414,0
ENSG00000122861,ENST00000372764,1303,1
ENSG00000135069,ENST00000376588,1236,1
ENSG00000139433,ENST00000318348,2181,0
ENSG00000103257,ENST00000565644,1453,1
ENSG00000276072,ENST00000620004,2059,0
ENSG00000073584,ENST00000348513,1760,0
ENSG00000180198,ENST00000373833,1534,1
ENSG00000130522,ENST00000252818,791,1
ENSG00000160789,ENST00000368300,312,1
ENSG00000100804,ENST00000493471,942,1
ENSG00000244405,ENST00000306376,3430,0
ENSG00000100290,ENST00000216115,680,0
ENSG00000095139,ENST00000359415,1496,0
ENSG00000196924,ENST00000360319,7878,1
ENSG00000186010,ENST00000502506,928,0
ENSG00000085063,ENST00000351554,540,0
